chrom	start	end	weight	E1	E2	E3
chr3	19400000	19500000	0.016873249422231656	0.3161252459030951	-0.09479230326185292	-0.2289246038832551
chr3	19500000	19600000	0.016158576344727057	0.4752393957092765	0.01304278096382622	-0.18146438249268979
chr3	19600000	19700000	0.01595343043917435	0.554092742437759	-0.11763843671888594	-0.26045403677985507
chr3	19700000	19800000	0.015898619951523675	0.27026896429425945	-0.009347905179998738	-0.27758528104037244
chr3	19800000	19900000	0.015055507344775728	0.3992284021951919	-0.11121544261467255	-0.10020854211430008
chr3	19900000	20000000	0.012741041947478698	0.32121774905472966	0.021853142624133615	-0.07069345795313793
chr3	20000000	20100000	0.013879540272335672	0.05537125856685146	-0.13715670849219913	-0.420056523735639
chr3	20100000	20200000	0.014518013770873962	0.31998496681622957	-0.13718160566279106	-0.4533485135061022
chr3	20200000	20300000	0.019321612807403105	0.44296831433305045	0.03787572517911238	-0.046219876323012915
chr3	20300000	20400000				
chr3	20400000	20500000	0.014547943231143804	0.2837800069956235	-0.30737318347350606	-0.15751227519821231
chr3	20500000	20600000	0.014221901637173016	0.16249459788047443	0.14175310542236086	-0.18299757710903786
chr3	20600000	20700000	0.01641748586566103	0.21881506336415393	-0.15513272097682404	-0.09150545803965997
chr3	20700000	20800000	0.014447049418077687	0.33695363786950105	-0.07869542530489834	-0.19260708963412065
chr3	20800000	20900000	0.017139187261230145	0.45067548274627545	-0.06060313909330021	-0.23320838089057044
chr3	20900000	21000000	0.015973713919961677	0.3616605987838059	0.25813772416097414	-0.3364672060366749
chr3	21000000	21100000	0.014172004656755553	0.2997722464578316	-0.11359060151407163	-0.4500176784594738
chr3	21100000	21200000	0.017189441129657042	0.5749207816600164	-0.10413399004266877	-0.19319242745695098
chr3	21200000	21300000	0.016463209844132146	0.19952078209579752	-0.13025782736364205	-0.5246927145725465
chr3	21300000	21400000	0.01629559090329081	0.695513371684079	0.15820035027565219	-0.14078966621187117
chr3	21400000	21500000	0.017237852996252207	0.2700717817309025	0.11159763928140422	-0.04795261330433933
chr3	21500000	21600000	0.015063764348613765	0.22949216665056488	0.06803738629941117	-0.11124343824650086
chr3	21600000	21700000	0.016522751048137413	0.5355445710124659	0.0342030187987918	-0.18155526834444413
chr3	21700000	21800000	0.014539052867196268	0.5911963761559219	0.1959242590177564	-0.1986389580512201
chr3	21800000	21900000	0.014913993627314421	0.22515996820672127	-0.005852973278484069	-0.17914043855108697
chr3	21900000	22000000	0.016264155874598642	0.3760667714165121	-0.12748801009292024	-0.6523683298639769
chr3	22000000	22100000	0.01535495419065522	0.43234823946314416	-0.15115103370263833	-0.41784831831791647
chr3	22100000	22200000	0.01680109510232386	0.07990465371767072	-0.2302711748039863	-0.26457807203773065
chr3	22200000	22300000	0.015443844095287608	0.2357267460175341	-0.48297180045326926	-0.30419560954942343
chr3	22300000	22400000	0.018330553838231407	0.345585341256025	-0.42796223837221786	-0.5147888677784703
chr3	22400000	22500000	0.016053780273120315	0.0014803416638058202	-0.10447029820880296	-0.18021747048884396
chr3	22500000	22600000	0.01689587068793607	0.35271840224060463	-0.031100620641242145	-0.20746463925474887
chr3	22600000	22700000	0.014340335775246316	0.19307371072431803	-0.3775405699096914	0.03256204167225021
chr3	22700000	22800000	0.015942915515213416	0.25572370080789364	-0.23799630080767717	-0.37555366379629357
chr3	22800000	22900000	0.016572743821360494	0.3256903096044082	-0.014922241138932861	-0.026593852182383512
chr3	22900000	23000000	0.01373563978974294	0.27614211506202024	-0.2044370779555379	-0.3031981940323955
chr3	23000000	23100000	0.014162368380334966	0.21716724202872179	-0.15529933334338422	-0.5140608565232866
chr3	23100000	23200000	0.013249580730476196	0.1660193571352304	-0.2730427993463833	-0.10357172754931619
chr3	23200000	23300000	0.014491927703982051	0.3360057586045523	-0.20062935221975275	-0.13847247423222991
chr3	23300000	23400000	0.015821425790491332	0.1557911451802638	-0.14337434986169542	0.0830180845183177
chr3	23400000	23500000	0.014385055155555798	0.28331309928836773	-0.1164918533955551	-0.4852182769604328
chr3	23500000	23600000	0.013908053607474075	0.34209702418808025	-0.16441951630837223	-0.15544456153718691
chr3	23600000	23700000	0.01296615231599534	0.26334443732168894	-0.01912111290461477	-0.11562856489059392
chr3	23700000	23800000	0.012185497103808514	0.08095800697697883	-0.20321908100469932	-0.09019600067456303
chr3	23800000	23900000	0.014105201388377515	0.3078043453424471	-0.13697816244247157	0.06182830605693063
chr3	23900000	24000000	0.012420699569533063	0.1270778798241747	-0.18028824334385166	-0.4383795778864667
chr3	24000000	24100000	0.014697753385221626	0.4105439606344578	-0.2210444985826577	0.016073468091522342
chr3	24100000	24200000	0.01324247605298383	0.31977950781635833	-0.16706783648186718	-0.017497274014993416
chr3	24200000	24300000	0.0154235983267491	0.06435354656856548	-0.09082403782275042	-0.21384107764189714
chr3	24300000	24400000	0.016321208196349624	0.17286336665342872	-0.3109914812762144	-0.31700948752735886
chr3	24400000	24500000	0.014164123155718375	0.44747950234311445	-0.24223115573987403	-0.1641982995224025
chr3	24500000	24600000	0.015012767678423852	0.0410568576798487	-0.36126213492308873	-0.2843518193489679
chr3	24600000	24700000	0.013980213209017982	0.296994570349037	-0.12192587296588168	-0.15091325890124882
chr3	24700000	24800000	0.013925862902553364	0.37374175016514566	-0.3532552297087904	-0.21241572552618518
chr3	24800000	24900000	0.016793367023362437	0.3581708193297926	-0.1528266877398742	-0.3920776754800582
chr3	24900000	25000000	0.015413022891764478	0.1699784989910232	-0.19768163775934547	-0.6332679777137973
chr3	25000000	25100000	0.015936734465688204	0.28076568598705254	-0.30556272686501196	-0.11705398564003541
chr3	25100000	25200000	0.015064684958602062	0.3646651808663214	-0.06087563191742933	-0.23743476392145185
chr3	25200000	25300000	0.014283869584995444	0.17370486816150202	-0.2766993740732782	-0.24873255121304644
chr3	25300000	25400000	0.014339706181703233	0.33777790124291823	-0.03164520893326176	-0.1122298104903629
chr3	25400000	25500000	0.014376525613343424	0.1964472747362247	-0.3245629528929667	-0.18575452515697133
chr3	25500000	25600000	0.0142119694727042	0.4420612127385539	-0.07716025075909205	-0.583814969309343
chr3	25600000	25700000	0.01591742579597447	0.2830498595722408	-0.1465839406164077	-0.07979004416240562
chr3	25700000	25800000	0.014190330009772772	0.09736108885451808	-0.2760020466004041	-0.6393260610068754
chr3	25800000	25900000	0.014114897982225599	0.25672552584149616	-0.2338379757389015	0.08559855552689577
chr3	25900000	26000000	0.016209166859183895	0.13504303931605807	0.017484227565454317	-0.3458681133848771
chr3	26000000	26100000	0.014356858097090785	0.4449649676925704	-0.14511335005786047	-0.2550962887361669
chr3	26100000	26200000	0.014009417187772783	0.5603171421474574	-0.20083431121140288	-0.384422920842661
chr3	26200000	26300000	0.015471046373203682	0.41164454290290586	-0.3798424802951875	-0.7298762261048177
chr3	26300000	26400000	0.01705281297155289	0.20175996086716275	-0.26937104450335475	-0.6095508441094125
chr3	26400000	26500000	0.016013532912843114	0.239900609993864	-0.030449746141360742	-0.46045061231684503
chr3	26500000	26600000	0.013709813902668967	0.37001829719781965	-0.1835265612378359	-0.29974537298166765
chr3	26600000	26700000	0.01416488641850548	0.15463828939406413	-0.3497057258644569	-0.27749705283792653
chr3	26700000	26800000	0.014788315505052614	0.06798143820899744	-0.31843126069063565	-0.481218208462477
chr3	26800000	26900000	0.015784826405644704	0.19416137282896886	-0.1311634634489297	-0.45631706116508
chr3	26900000	27000000	0.015258055295500172	0.3858538492079916	-0.3235997233082202	0.07156784891525592
chr3	27000000	27100000	0.01567273589992267	0.27355583084302837	-0.1638210011340881	-0.46574631493576246
chr3	27100000	27200000	0.014753018310902132	0.24085877808248438	-0.11510249746711278	-0.27337763249137903
chr3	27200000	27300000	0.015242873351546112	0.3926867633630532	-0.16842727581609346	-0.06841293676997964
chr3	27300000	27400000	0.01468905889066761	0.15646852658159616	-0.14750680848103312	-0.10375240495351029
chr3	27400000	27500000	0.014112505559096199	0.2712832883549845	-0.208327139131389	-0.5837104065430818
chr3	27500000	27600000	0.011642969225709399	0.2845810913121427	-0.14078751275823065	-0.20546610039886826
chr3	27600000	27700000	0.012779657656869644	0.2746784550840243	-0.2914422835439993	-0.02925321204516454
chr3	27700000	27800000	0.014558322577909183	0.3989381813757431	-0.16873770254773388	-0.2552742447237067
chr3	27800000	27900000	0.015693669332569594	0.24180875643728209	-0.23482448912992554	-0.4441060615716569
chr3	27900000	28000000	0.016425423005012586	0.26826494023908903	-0.4448806662901009	-0.21758663516868268
chr3	28000000	28100000	0.016513046973285032	0.43210078394060797	-0.173863643583323	-0.10771642526145049
chr3	28100000	28200000	0.014956013937463949	0.42922943890210213	-0.09748191578810138	0.1433414527444245
chr3	28200000	28300000	0.01525547755593483	0.2976188502752486	-0.2675889670375297	-0.2920377163994768
chr3	28300000	28400000	0.01568204720664516	0.29579514256021283	-0.22369509447152972	-0.3053034361461963
chr3	28400000	28500000	0.015478818908075856	0.4006298694011206	-0.13909913247016603	-0.4468900414501703
chr3	28500000	28600000	0.015198606829725994	0.4260127921170241	-0.4154964626014866	-0.025694648594670303
chr3	28600000	28700000	0.015334995566975866	0.48210401080613857	-0.21211611041661296	-0.13310395710399922
chr3	28700000	28800000	0.014799772663141843	0.49827936550182006	-0.21586001615284436	-0.03777071776004253
chr3	28800000	28900000	0.014726705383057261	0.5466763716415775	-0.231432468732883	-0.3449725910801153
chr3	28900000	29000000	0.01560428201762393	0.16762678799734626	-0.35153819110270573	-0.31412860368381323
chr3	29000000	29100000	0.01504706440126227	0.3589285191396034	-0.19085414657089922	-0.3040522667791544
chr3	29100000	29200000	0.01706350468256854	0.2626002537747202	-0.12764284718707283	-0.2854320375422754
chr3	29200000	29300000	0.015269061585111718	0.36745879507182966	-0.28186232479732537	-0.4075042245275149
chr3	29300000	29400000	0.014742528495978522	0.4587620336447901	-0.210816338057219	0.0167783592328811
chr3	29400000	29500000	0.016823583344743785	0.25099715279577156	-0.23059249531342538	-0.22989465730477676
chr3	29500000	29600000	0.014381232279933353	0.40998484586458817	-0.1951231252086641	-0.10438048687059817
chr3	29600000	29700000	0.015536008435518393	0.2391978518209571	-0.3475506357277655	-0.5070205573129126
chr3	29700000	29800000	0.01480419546607684	0.18693230371428216	-0.2699876284739942	-0.18020854512541123
chr3	29800000	29900000	0.015634918527252507	0.26206963241666476	-0.16245943191163076	-0.08123368010262012
chr3	29900000	30000000	0.014792829972447014	0.2496896709235356	-0.3403352969350948	-0.15554175454341596
chr3	30000000	30100000	0.016348572121344863	0.5325468017541396	-0.15568192370154343	0.1751809702182837
chr3	30100000	30200000	0.013311523051930844	0.303480559900965	-0.23446205279310448	-0.23267345341778223
chr3	30200000	30300000	0.015325991493493259	0.22051211918167254	-0.24874800237103115	-0.14161715727270516
chr3	30300000	30400000	0.014603124339116563	0.1066228603812128	-0.20016606673921314	-0.005242780741345408
chr3	30400000	30500000	0.014895718197491822	0.3510720612616769	-0.3292300049973165	-0.19507581070505303
chr3	30500000	30600000	0.012849117037147416	0.30048398748690974	-0.23379880866653632	-0.01678153705305833
chr3	30600000	30700000	0.013685218579525258	0.44218830247417884	-0.26008907739939585	-0.33506039299299367
chr3	30700000	30800000	0.01417754751613289	0.31945302065146336	-0.2758250226473981	-0.39901527654056146
chr3	30800000	30900000	0.013179147925217308	0.10113008938917617	-0.1774586165253798	-0.6186728825061241
chr3	30900000	31000000	0.012521750655052557	0.3688255612334014	-0.263167203611157	-0.16523453870208663
chr3	31000000	31100000	0.013824860299215308	0.2400097718556903	-0.38712509600840994	-0.13859418861921696
chr3	31100000	31200000	0.014662835137039157	0.38362737420070303	-0.1982222901719655	0.028538501716007737
chr3	31200000	31300000	0.015555215613254408	0.28640118952649085	-0.14236385855679798	-0.05578560890591512
chr3	31300000	31400000	0.014333437726195082	0.22933181754219062	-0.30952341127406124	-0.25277007362583476
chr3	31400000	31500000	0.013899278914089139	0.4222459151091631	-0.36297623313885014	-0.12377683740306919
chr3	31500000	31600000	0.01481448136442476	0.22413242747910514	-0.37897525265761606	-0.28694806288893043
chr3	31600000	31700000	0.015345920307381172	0.2668290849123793	-0.3512451533233721	-0.16306980818653424
chr3	31700000	31800000	0.013855926283595433	0.25851151000519523	-0.2089472787916308	-0.1628942239426142
chr3	31800000	31900000	0.014916334511167209	0.4398150250327007	-0.3059990676824966	-0.04787692315848026
chr3	31900000	32000000	0.012832884492710648	0.2535891582341538	-0.41131330422366114	-0.40214034636807344
chr3	32000000	32100000	0.012726633024550165	0.2696352718205298	-0.2906876181356067	-0.2398020790239604
chr3	32100000	32200000	0.013259647392468103	0.22265426655460063	-0.20375055643123385	-0.39601266101672183
chr3	32200000	32300000	0.013195144791838065	0.48058402239105313	-0.2490876276497814	-0.2926334994304396
chr3	32300000	32400000	0.013999049311923152	0.4516441189483625	-0.48071629501396634	-0.3551394801183167
chr3	32400000	32500000	0.014590759972748654	0.3363597805149899	-0.2616085024171756	0.06705546700555824
chr3	32500000	32600000	0.013043621276290215	0.23908725104713416	-0.38356797858492375	-0.09185601735398206
chr3	32600000	32700000	0.01248864805290097	0.33027823899402026	-0.2361119863007711	-0.04159945375574342
chr3	32700000	32800000	0.011714665535226723	-0.03314226940082836	-0.3117847966223019	-0.3035614351408354
chr3	32800000	32900000	0.012894078474481934	0.25885283355676236	-0.10185048974178704	-0.38561978409652903
chr3	32900000	33000000	0.012435618944103303	0.2623945720952245	-0.33331297411434374	-0.04337139843703777
chr3	33000000	33100000	0.012377437742932144	0.4287848883266503	-0.32879599989824876	-0.12952324610746954
chr3	33100000	33200000	0.012625553219911975	0.2150350956373654	-0.24551029083157203	-0.46403709022450773
chr3	33200000	33300000	0.014047977982356035	0.2853720615101968	-0.2505980138591309	-0.1686333720844021
chr3	33300000	33400000	0.013629128687575617	0.3773849980827672	-0.260190937077956	0.14152948492809944
chr3	33400000	33500000	0.012552901919246852	0.24151104723638203	-0.11919698887927402	0.16729021297735597
chr3	33500000	33600000	0.013076935547389394	0.13999445409506506	-0.42359295512868683	-0.5340048302243176
chr3	33600000	33700000	0.014646986719423969	0.28700550841927175	-0.30925907546850506	-0.29967798845903826
chr3	33700000	33800000	0.013582132382321227	0.30728886000337724	-0.23870571491030504	-0.08420690638793074
chr3	33800000	33900000	0.01473284189222723	0.20270766347843794	-0.146579473427547	-0.23501887322175377
chr3	33900000	34000000	0.014754739196818098	0.42618469477945176	-0.36060229870295774	-0.5772319734931253
chr3	34000000	34100000	0.01585412108159321	0.40490900856059225	-0.40326570812321166	-0.20663842481145772
chr3	34100000	34200000	0.015851162329719486	0.10461029430364331	-0.34086405822581567	-0.54110712883014
chr3	34200000	34300000	0.01432968157685752	0.2686529975306777	-0.3784614219555359	-0.08050516682319414
chr3	34300000	34400000	0.015364731027383803	0.23033595418632702	-0.29866401680514065	-0.18976696013644387
chr3	34400000	34500000	0.015277555895140875	0.3167474676227176	-0.06147332416498044	-0.02969890543783675
chr3	34500000	34600000	0.01498633906997592	0.48004151689138314	-0.22646946055910794	-0.3716682144454463
chr3	34600000	34700000	0.01589163276498105	0.46245922327655503	-0.3575634402898534	-0.33601943220679426
chr3	34700000	34800000	0.013259105044401254	0.34859417032033363	-0.2527446144424774	-0.30191206637257745
chr3	34800000	34900000	0.01498585474221905	0.36830123156269456	-0.4077193777075009	-0.4067886284118633
chr3	34900000	35000000	0.015546216197633952	0.45138786585687346	-0.4469861511420029	-0.06514292610010781
chr3	35000000	35100000	0.018394369917506516	0.4378607956781235	-0.39580099558158277	-0.49454494398156146
chr3	35100000	35200000	0.016178705447375784	0.2515934338190744	-0.6631465263922643	-0.3114535727064986
chr3	35200000	35300000	0.014998713492126914	0.5102123224120917	-0.157507060369743	0.010547671732131064
chr3	35300000	35400000	0.014385107906646728	0.4276179818949648	-0.37643731808323116	-0.37994004161639405
chr3	35400000	35500000	0.015725313103933682	0.4845805842980327	-0.5240295126776909	-0.0966339663494601
chr3	35500000	35600000	0.015802719503762046	0.5320079369503754	-0.13950811599693178	-0.1178953819124841
chr3	35600000	35700000	0.015324050524399991	0.20246102499922486	-0.18168523879997672	-0.11215296899365282
chr3	35700000	35800000	0.015488395867576759	0.3074392253732139	-0.22080774497742017	-0.10540180366238912
chr3	35800000	35900000	0.01586910694569885	0.46583347178615925	-0.4039456410421908	-0.10868590309999684
chr3	35900000	36000000	0.016451060988997034	0.21232852328899465	-0.3546542664925344	-0.1737851708175846
chr3	36000000	36100000	0.015748415844513728	0.23447045370231706	-0.3588228490350293	-0.3653083850596263
chr3	36100000	36200000	0.015520562140852933	0.3379027306432958	-0.15230101377870436	-0.05781520447272228
chr3	36200000	36300000	0.01483950080381276	0.4837637837123396	-0.3004178922919355	-0.007068788605528815
chr3	36300000	36400000	0.013648494134317608	0.5044764241053832	-0.19774167900202197	-0.020764533854720265
chr3	36400000	36500000	0.014798938929883695	0.3487149570560146	-0.33903635493516193	-0.17672290462213028
chr3	36500000	36600000	0.013492451136903526	0.4669692337715147	-0.22422050809159544	-0.06966665268999916
chr3	36600000	36700000	0.014530902871070448	0.39436522701050947	-0.5261877831993194	0.00655619867705669
chr3	36700000	36800000	0.012422624612785342	0.4242896921484151	-0.2992970855606779	-0.19034938634897464
chr3	36800000	36900000	0.012702640839065325	0.20890889380953215	-0.29470829232764556	-0.3480280352386161
chr3	36900000	37000000	0.012225669700717031	0.2549638048673988	-0.433225388629159	-0.5426549798355678
chr3	37000000	37100000	0.013122097479226833	0.40784971544960075	-0.41700015939253593	-0.2862806037415451
chr3	37100000	37200000	0.013739041548701966	0.34774456044196955	-0.5274019548092486	-0.10320125567011375
chr3	37200000	37300000	0.012827972894086244	0.3859897896861451	-0.3886262978855917	-0.06683568292160252
chr3	37300000	37400000	0.014152537592176625	0.4897788468793236	-0.40050710193067945	-0.30967485590985716
chr3	37400000	37500000	0.01291670198028415	0.3951865169189692	-0.16803478709074032	-0.21446789634263363
chr3	37500000	37600000	0.01401442304847222	0.37765361726993707	-0.264684260463765	-0.047033858203115925
chr3	37600000	37700000	0.01486966685045419	0.23205702531095393	-0.30485227774208307	-0.24740649101774442
chr3	37700000	37800000	0.014088948004800088	0.3081441538599543	-0.34338463613332293	-0.11999741734269323
chr3	37800000	37900000	0.014004732622283541	0.3322914988692639	-0.5321734492569923	-0.2456984724301714
chr3	37900000	38000000	0.0159127477349431	0.33417266814830726	-0.4450630574280824	-0.10131248226183988
chr3	38000000	38100000	0.014011282678352178	0.30833740663058884	-0.5072611029438833	-0.2853804826314491
chr3	38100000	38200000	0.013597503235759006	0.37536455605242997	-0.25381602943573345	-0.2929905166826822
chr3	38200000	38300000	0.01458230342549401	0.2477188163530039	-0.38689156664278707	-0.2758107010555783
chr3	38300000	38400000	0.012902961046701696	0.4016367403149335	-0.24256524536189922	-0.09411396431728229
chr3	38400000	38500000	0.015764117617503088	0.3130052617425074	-0.2676696872008773	-0.24016114081542955
chr3	38500000	38600000	0.013830299969244989	0.31152668474423656	-0.45804143968158867	-0.2688518498273443
chr3	38600000	38700000	0.015722661973552224	0.27819654870787996	-0.4773948443015796	-0.34016144567684425
chr3	38700000	38800000	0.01412351943523369	0.24467525765996664	-0.5395223969841333	-0.40510152283134715
chr3	38800000	38900000	0.013590335074110274	0.4095022964166198	-0.41882557489433875	0.07670118517589522
chr3	38900000	39000000	0.014883462017993657	0.2641868706834243	-0.31052935275401045	-0.1335014389624557
chr3	39000000	39100000	0.012950208586544675	0.38662826057073807	-0.38440769029437616	-0.010113342528889735
chr3	39100000	39200000	0.013962354667089283	0.37932071024063563	-0.4290587369749818	0.015430935907812722
chr3	39200000	39300000	0.013779761819862048	0.3623903923973486	-0.41927871607352596	-0.16342698466034442
chr3	39300000	39400000	0.013073177551671412	0.21802423162015958	-0.3781885632463051	-0.34369089568705163
chr3	39400000	39500000	0.012496392906975748	0.5363489051456256	-0.3496937434416375	-0.02007368807402379
chr3	39500000	39600000	0.015543339638954734	0.29356070234242343	-0.2895221878669732	-0.28316190135357
chr3	39600000	39700000	0.014104541950131787	0.38311604019327516	-0.46696731245351064	-0.20120912217764328
chr3	39700000	39800000	0.013920314317187753	0.37960474304901676	-0.5183129253051466	-0.014702896976430712
chr3	39800000	39900000	0.015682138119921873	0.2840706861808092	-0.26505132763727796	-0.18596443583821232
chr3	39900000	40000000	0.015471686597955399	0.25393589078678797	-0.4460666656674565	-0.2331069084383464
chr3	40000000	40100000	0.01601929229426721	0.5394145577451194	-0.2710742652884175	0.07453211478259063
chr3	40100000	40200000	0.014603165452292184	0.390229081844571	-0.4607994816849323	-0.2984219434306584
chr3	40200000	40300000	0.01545508803306631	0.32872241749360154	-0.22616801099697487	0.03710929957379722
chr3	40300000	40400000	0.013125791746630321	0.29376319694588565	-0.42370548447236406	-0.07677496301461119
chr3	40400000	40500000	0.012131288044212025	0.2871635988049647	-0.2936721323558894	-0.10908486949043883
chr3	40500000	40600000	0.013870304667055343	0.36842828815192397	-0.41108143798373264	-0.3117519526051111
chr3	40600000	40700000	0.012886889287024719	0.3899463231062457	-0.30982103058385374	0.09874690880753362
chr3	40700000	40800000	0.013766638057193428	0.2095605677879922	-0.5214609232033706	-0.5831166002504888
chr3	40800000	40900000	0.012876290143878758	0.2814471646104556	-0.2734938787214692	0.13706661993450792
chr3	40900000	41000000	0.01467272532827121	0.3211798996734983	-0.386346185384658	-0.23277718843343606
chr3	41000000	41100000	0.012556563334765191	0.2689532150721692	-0.34856978284616097	-0.013992319480553612
chr3	41100000	41200000	0.013211505749398294	0.23713157034680393	-0.42639614888451655	-0.39898839350183934
chr3	41200000	41300000	0.014184996993886789	0.3165717014380217	-0.38686738630737644	-0.21813144239455187
chr3	41300000	41400000	0.014775494518086123	0.23959631028392026	-0.4529768767083326	-0.3574324629157613
chr3	41400000	41500000	0.0151427364873353	0.3865650085146728	-0.27398718359215457	0.5137089079047716
chr3	41500000	41600000	0.014645087294374656	0.2635336155781597	-0.3292179463387433	-0.13367552583839407
chr3	41600000	41700000	0.015747036291550588	0.35021589325948166	-0.5660649812992775	-0.13306857329691427
chr3	41700000	41800000	0.015703754844458608	0.3728319582605103	-0.282690499413432	-0.3289445466992824
chr3	41800000	41900000	0.01446385796558327	0.3265773652607343	-0.5373642167571873	-0.0972271049500454
chr3	41900000	42000000	0.01172845694400191	0.41072321761766756	-0.3923354701175977	-0.3578133349078668
chr3	42000000	42100000	0.0123166778402499	0.4379377486061305	-0.3585201893263579	-0.02810806589816751
chr3	42100000	42200000	0.013440140072925556	0.33978927752935534	-0.554065202406514	-0.3084398529292784
chr3	42200000	42300000	0.015712938190852274	0.3785645389446433	-0.5128976696779244	-0.10683980037373908
chr3	42300000	42400000	0.012967388550809146	0.427503126836839	-0.3279621161864412	0.13979306003736008
chr3	42400000	42500000	0.012529990408960853	0.28887731941269823	-0.31597655718536527	-0.0705457173038979
chr3	42500000	42600000	0.013579701997900411	0.32258415536580415	-0.20615948514079402	0.03028485050473118
chr3	42600000	42700000	0.013959334283947761	0.21281012949191944	-0.5132664536190262	-0.1868387547528655
chr3	42700000	42800000	0.01403335323719602	0.23116471591271215	-0.43549771360867884	-0.43985287848046734
chr3	42800000	42900000	0.013070418118898081	0.2512926247147985	-0.5064205356024215	-0.10769197603946981
chr3	42900000	43000000	0.014203142871338757	0.34163800628552304	-0.3715575206767795	-0.15333090260488433
chr3	43000000	43100000	0.015069201712058063	0.30881874234590334	-0.6423197399521886	-0.4476158112067245
chr3	43100000	43200000	0.012516737213228022	0.45913382169336975	-0.3020829675146284	-0.03801763212967052
chr3	43200000	43300000	0.013389278097888195	0.21934621879908833	-0.4085998048955029	-0.21254255422928775
chr3	43300000	43400000	0.0133491227510583	0.24854562664518834	-0.42140119959480504	-0.035687050743352836
chr3	43400000	43500000	0.013518944672600671	0.3528006595209234	-0.2501849923046993	-0.19779401631547133
chr3	43500000	43600000	0.014398025918603483	0.36448786346009504	-0.38573859353835305	-0.037602373366312246
chr3	43600000	43700000	0.013203013627396735	0.35310211334485775	-0.22656086006218745	-0.12250681901961466
chr3	43700000	43800000	0.012992302876432937	0.35357460124007556	-0.4272891728476954	0.20729735983261421
chr3	43800000	43900000	0.01542884851869399	0.19892547225197935	-0.522349336959976	-0.49468063227881665
chr3	43900000	44000000	0.015378312856484852	0.37225768471852544	-0.5101118072739953	-0.2341928102767635
chr3	44000000	44100000	0.01655277284441533	0.37377533801165896	-0.3182824749340009	0.2330187756280892
chr3	44100000	44200000	0.013544973545622976	0.488072527479364	-0.5029626630986318	-0.06361983370575278
chr3	44200000	44300000	0.014398095994853493	0.33167165669449444	-0.39956250551249556	0.07636092677154409
chr3	44300000	44400000	0.014384948198063408	0.2247902036633895	-0.48541323812764586	-0.11951435569809621
chr3	44400000	44500000	0.01684259587055746	0.14711870717025344	-0.418480003562675	-0.18941564912245745
chr3	44500000	44600000				
chr3	44600000	44700000				
chr3	44700000	44800000				
chr3	44800000	44900000				
chr3	44900000	45000000	0.017236916870109493	0.348014266965283	-0.60683946724701	-0.23092546219659843
chr3	45000000	45100000	0.012897841277720493	0.3363383594844058	-0.5207238752719509	-0.4821800932608731
chr3	45100000	45200000	0.01262683170890651	0.21661682427619652	-0.47763610424316366	-0.24956147253781744
chr3	45200000	45300000	0.012155016442653224	0.2951398848544916	-0.34684945140637546	-0.07695363623170719
chr3	45300000	45400000	0.012852471664925261	0.2540855423867858	-0.3934688955411292	0.09795797015853806
chr3	45400000	45500000	0.013854742571359867	0.4652544122232653	-0.5057259070683177	-0.05412703860441037
chr3	45500000	45600000	0.012999673199736172	0.42371141365639675	-0.4382533376150288	0.08329400898145516
chr3	45600000	45700000	0.013223907965606733	0.19791794828646972	-0.5916027159845285	-0.25323452914189565
chr3	45700000	45800000	0.013946478673761002	0.33528169754540765	-0.32466749250414584	0.0832537535810738
chr3	45800000	45900000	0.014072002910873006	0.2544500219011133	-0.3370938676452228	-0.4717183029949707
chr3	45900000	46000000	0.014080622895660875	0.23758496288901856	-0.5436735384515247	-0.1302110911699671
chr3	46000000	46100000	0.012539792184227367	0.4213965101620667	-0.44390839126586235	-0.054644656154371266
chr3	46100000	46200000	0.01356798131256806	0.3003234623619587	-0.529668770657175	-0.09192152957845451
chr3	46200000	46300000	0.013341343377050029	0.24327616921952866	-0.560238952461337	-0.1922066032002163
chr3	46300000	46400000	0.014229260731439266	0.4339020967673773	-0.6167967816590135	0.09055995728244298
chr3	46400000	46500000	0.014130980143516512	0.4006992679007064	-0.4713902929806444	-0.2689469946765285
chr3	46500000	46600000	0.0136110131677681	0.3888315896875678	-0.4034284974774253	-0.01057047585282793
chr3	46600000	46700000	0.012836123635828298	0.4105109020958315	-0.38243189239947906	-0.10871106579731657
chr3	46700000	46800000	0.020986685662170386	0.25647930678350644	-0.5008203111282595	-0.5728865511157756
chr3	46800000	46900000	0.015431573348873491	0.4345574321540129	-0.452488044070201	0.011730288076887021
chr3	46900000	47000000	0.01563751514918657	0.32340063259654095	-0.4024368733354699	-0.15115679530144369
chr3	47000000	47100000	0.013441965231169783	0.3614204400706212	-0.2525938701186508	0.012528471219006349
chr3	47100000	47200000	0.012256089486085999	0.36992638534513406	-0.571527901992961	-0.4510036906245908
chr3	47200000	47300000	0.012152821959422003	0.3892384565300416	-0.30639906813236767	-0.07416404706047013
chr3	47300000	47400000	0.01220281548917877	0.2692295787886132	-0.45547029200202493	-0.13943185679390818
chr3	47400000	47500000	0.012944774902152189	0.2338383444440901	-0.4668072594669456	-0.26904388672623253
chr3	47500000	47600000	0.010929247282227588	0.23947776332915266	-0.48794549718394975	-0.29550683090802793
chr3	47600000	47700000	0.013677288403928586	0.37528001560313634	-0.3648584279922699	-0.14879267604667717
chr3	47700000	47800000	0.011088462290261931	0.2750820330775755	-0.42340035248550517	0.011778343066424063
